select customer_id , amount,
Rank() OVER( PARTITION BY customer_id ORDER BY amount desc) RankAmount
from payment
order by customer_id asc

C_ID	Amount	Rank
300	5.99	7
300	5.99	7
300	4.99	11
300	4.99	11
300	4.99	11
300	4.99	11
300	4.99	11
300	3.99	16
300	3.99	16
300	2.99	18
300	2.99	18
300	2.99	18
300	2.99	18
300	0.99	22
300	0.99	22
300	0.99	22
300	0.99	22
300	0.99	22
301	10.99	1
301	6.99	2
301	6.99	2
301	5.99	4
301	4.99	5
301	4.99	5
301	4.99	5
301	4.99	5
301	4.99	5
301	3.99	10
301	2.99	11
301	2.99	11
301	2.99	11
301	1.99	14
301	0.99	15
302	8.99	1
302	7.99	2
302	7.99	2
302	7.99	2
302	6.99	5
302	6.99	5
302	6.99	5
302	5.99	8
302	5.99	8
302	4.99	10
302	4.99	10
302	4.99	10
302	4.99	10
302	3.99	14
302	2.99	15
302	2.99	15
302	2.99	15
302	2.99	15
302	2.99	15
302	2.99	15
302	0.99	21
302	0.99	21
302	0.99	21
302	0.99	21
302	0.99	21
302	0.99	21
303	6.99	1
303	5.99	2
303	4.99	3
303	4.99	3
303	4.99	3
303	4.99	3
303	4.99	3
303	4.99	3
303	4.99	3
303	3.99	10
303	2.99	11
303	2.99	11
303	2.99	11
303	2.99	11
303	2.99	11
303	0.99	16
303	0.99	16
303	0.99	16
303	0.99	16
304	8.99	1
304	6.99	2
304	6.99	2
304	5.99	4
304	4.99	5
304	4.99	5
304	4.99	5
304	4.99	5
304	4.99	5
304	4.99	5
304	4.99	5
304	3.99	12
304	3.99	12
304	2.99	14
304	0.99	15
304	0.99	15
304	0.99	15
304	0.99	15
304	0.99	15
305	8.99	1
305	7.99	2
305	6.99	3
305	5.99	4
305	4.99	5
305	4.99	5
305	4.99	5
305	4.99	5
305	4.99	5
305	4.99	5
305	4.99	5
305	3.99	12
305	3.99	12
305	2.99	14
305	2.99	14
305	2.99	14
305	2.99	14
305	0.99	18
305	0.99	18
305	0.99	18
306	7.99	1
306	7.99	1
306	6.99	3
306	6.99	3
306	6.99	3
306	6.99	3
306	5.99	7
306	5.99	7
306	5.99	7
306	4.99	10
306	4.99	10
306	4.99	10
306	4.99	10
306	4.99	10
306	4.99	10
306	4.99	10
306	2.99	17
306	2.99	17
306	2.99	17
306	2.99	17
306	2.99	17
306	1.99	22
306	0.99	23
306	0.99	23
306	0.99	23
306	0.99	23
306	0.99	23
306	0.99	23
307	10.99	1
307	7.99	2
307	6.99	3
307	6.99	3
307	6.99	3
307	6.99	3
307	4.99	7
307	4.99	7
307	4.99	7
307	4.99	7
307	4.99	7
307	3.99	12
307	3.99	12
307	2.99	14
307	2.99	14
307	2.99	14
307	0.99	17
307	0.99	17
307	0.99	17
307	0.99	17
308	8.99	1
308	7.99	2
308	6.99	3
308	6.99	3
308	4.99	5
308	4.99	5
308	4.99	5
308	4.99	5
308	3.99	9
308	3.99	9
308	2.99	11
308	2.99	11
308	2.99	11
308	2.99	11
308	2.99	11
308	2.99	11
308	2.99	11
308	0.99	18
308	0.99	18
309	8.99	1
309	7.99	2
309	6.99	3
309	5.99	4
309	5.99	4
309	5.99	4
309	5.99	4
309	4.99	8
309	4.99	8
309	4.99	8
309	4.99	8
309	4.99	8
309	4.99	8
309	4.99	8
309	4.99	8
309	4.99	8
309	2.99	17
309	2.99	17
309	2.99	17
309	2.99	17
309	2.99	17
309	2.99	17
309	0.99	23
309	0.99	23
309	0.99	23
310	10.99	1
310	7.99	2
310	7.99	2
310	5.99	4
310	5.99	4
310	5.99	4
310	5.99	4
310	4.99	8
310	4.99	8
310	2.99	10
310	2.99	10
310	0.99	12
310	0.99	12
311	9.99	1
311	8.99	2
311	8.99	2
311	6.99	4
311	6.99	4
311	5.99	6
311	4.99	7
311	4.99	7
311	4.99	7
311	4.99	7
311	3.99	11
311	2.99	12
311	2.99	12
311	1.99	14
311	0.99	15
312	6.99	1
312	6.99	1
312	6.99	1
312	5.99	4
312	5.99	4
312	4.99	6
312	4.99	6
312	4.99	6
312	3.99	9
312	3.99	9
312	3.99	9
312	2.99	12
312	2.99	12
312	2.99	12
312	2.99	12
312	2.99	12
312	2.99	12
312	1.99	18
312	0.99	19
312	0.99	19
313	7.99	1
313	6.99	2
313	5.99	3
313	5.99	3
313	4.99	5
313	4.99	5
313	3.99	7
313	2.99	8
313	2.99	8
313	2.99	8
313	2.99	8
313	2.99	8
313	2.99	8
313	2.99	8
313	0.99	15
313	0.99	15
314	6.99	1
314	6.99	1
314	6.99	1
314	5.99	4
314	5.99	4
314	4.99	6
314	4.99	6
314	4.99	6
314	4.99	6
314	4.99	6
314	4.99	6
314	4.99	6
314	3.99	13
314	3.99	13
314	3.99	13
314	3.99	13
314	3.99	13
314	3.99	13
314	3.99	13
314	2.99	20
314	2.99	20
314	2.99	20
314	2.99	20
314	0.99	24
314	0.99	24
314	0.99	24
314	0.99	24
314	0.99	24
314	0.99	24
315	9.99	1
315	6.99	2
315	6.99	2
315	6.99	2
315	5.99	5
315	4.99	6
315	4.99	6
315	4.99	6
315	2.99	9
315	2.99	9
315	2.99	9
315	2.99	9
315	2.99	9
315	0.99	14
316	7.99	1
316	7.99	1
316	6.99	3
316	5.99	4
316	5.99	4
316	4.99	6
316	4.99	6
316	4.99	6
316	4.99	6
316	3.99	10
316	2.99	11
316	2.99	11
316	2.99	11
316	2.99	11
316	2.99	11
316	2.99	11
316	1.99	17
316	0.99	18
316	0.99	18
317	8.99	1
317	8.99	1
317	7.99	3
317	7.99	3
317	5.99	5
317	4.99	6
317	4.99	6
317	4.99	6
317	4.99	6
317	4.99	6
317	2.99	11
317	2.99	11
317	2.99	11
317	2.99	11
317	2.99	11
317	2.99	11
317	2.99	11
317	2.99	11
317	2.99	11
317	0.99	20
317	0.99	20
317	0.99	20
317	0.99	20
317	0.99	20
318	8.99	1
318	5.99	2
318	4.99	3
318	2.99	4
318	2.99	4
318	0.99	6
318	0.99	6
319	8.99	1
319	8.99	1
319	6.99	3
319	6.99	3
319	5.99	5
319	4.99	6
319	4.99	6
319	4.99	6
319	4.99	6
319	4.99	6
319	4.99	6
319	3.99	12
319	3.99	12
319	2.99	14
319	2.99	14
319	2.99	14
319	2.99	14
319	2.99	14
319	0.99	19
319	0.99	19
319	0.99	19
320	4.99	1
320	4.99	1
320	4.99	1
320	4.99	1
320	4.99	1
320	4.99	1
320	3.99	7
320	2.99	8
320	2.99	8
320	2.99	8
320	0.99	11
320	0.99	11
320	0.99	11
320	0.99	11
320	0.99	11
321	8.99	1
321	7.99	2
321	6.99	3
321	6.99	3
321	6.99	3
321	6.99	3
321	5.99	7
321	5.99	7
321	5.99	7
321	5.99	7
321	4.99	11
321	4.99	11
321	4.99	11
321	2.99	14
321	2.99	14
321	2.99	14
321	0.99	17
322	9.99	1
322	8.99	2
322	7.99	3
322	4.99	4
322	4.99	4
322	4.99	4
322	4.99	4
322	4.99	4
322	4.99	4
322	4.99	4
322	4.99	4
322	3.99	12
322	2.99	13
322	1.99	14
322	1.99	14
322	0.99	16
322	0.99	16
322	0.99	16
322	0.99	16
323	7.99	1
323	6.99	2
323	5.99	3
323	5.99	3
323	4.99	5
323	4.99	5
323	4.99	5
323	4.99	5
323	4.99	5
323	4.99	5
323	3.99	11
323	3.99	11
323	3.99	11
323	2.99	14
323	2.99	14
323	2.99	14
323	2.99	14
323	1.99	18
323	1.99	18
323	1.99	18
323	0.99	21
323	0.99	21
323	0.99	21
323	0.99	21
323	0.99	21
324	8.99	1
324	7.99	2
324	7.99	2
324	6.99	4
324	6.99	4
324	4.99	6
324	4.99	6
324	4.99	6
324	4.99	6
324	4.99	6
324	3.99	11
324	3.99	11
324	2.99	13
324	2.99	13
324	2.99	13
324	2.99	13
324	2.99	13
324	2.99	13
324	2.99	13
324	0.99	20
324	0.99	20
324	0.99	20
325	9.99	1
325	5.99	2
325	5.99	2
325	4.99	4
325	4.99	4
325	4.99	4
325	4.99	4
325	4.99	4
325	4.99	4
325	3.99	10
325	3.99	10
325	2.99	12
325	2.99	12
325	2.99	12
325	0.99	15
325	0.99	15
325	0.99	15
325	0.99	15
326	7.99	1
326	5.99	2
326	5.99	2
326	4.99	4
326	4.99	4
326	4.99	4
326	4.99	4
326	4.99	4
326	2.99	9
326	2.99	9
326	2.99	9
326	2.99	9
326	2.99	9
326	0.99	14
326	0.99	14
326	0.99	14
326	0.99	14
326	0.99	14
327	9.99	1
327	7.99	2
327	6.99	3
327	5.99	4
327	4.99	5
327	4.99	5
327	4.99	5
327	4.99	5
327	3.99	9
327	2.99	10
327	2.99	10
327	2.99	10
327	2.99	10
327	1.99	14
327	1.99	14
327	0.99	16
327	0.99	16
327	0.99	16
327	0.99	16
328	7.99	1
328	6.99	2
328	4.99	3
328	4.99	3
328	4.99	3
328	4.99	3
328	3.99	7
328	3.99	7
328	3.99	7
328	2.99	10
328	2.99	10
328	2.99	10
328	2.99	10
328	2.99	10
328	1.99	15
328	0.99	16
328	0.99	16
329	8.99	1
329	7.99	2
329	7.99	2
329	6.99	4
329	6.99	4
329	6.99	4
329	4.99	7
329	4.99	7
329	4.99	7
329	4.99	7
329	4.99	7
329	4.99	7
329	3.99	13
329	2.99	14
329	2.99	14
329	2.99	14
329	2.99	14
329	1.99	18
329	0.99	19
329	0.99	19
329	0.99	19
329	0.99	19
329	0.99	19
330	5.99	1
330	4.99	2
330	4.99	2
330	4.99	2
330	4.99	2
330	3.99	6
330	2.99	7
330	2.99	7
330	2.99	7
330	2.99	7
330	2.99	7
330	2.99	7
330	2.99	7
330	2.99	7
330	2.99	7
330	1.99	16
330	0.99	17
330	0.99	17
331	10.99	1
331	8.99	2
331	7.99	3
331	6.99	4
331	5.99	5
331	5.99	5
331	5.99	5
331	5.99	5
331	4.99	9
331	4.99	9
331	4.99	9
331	4.99	9
331	4.99	9
331	3.99	14
331	2.99	15
331	2.99	15
331	2.99	15
331	2.99	15
331	1.99	19
331	1.99	19
331	0.99	21
331	0.99	21
332	8.99	1
332	8.99	1
332	7.99	3
332	6.99	4
332	6.99	4
332	6.99	4
332	5.99	7
332	5.99	7
332	4.99	9
332	4.99	9
332	4.99	9
332	4.99	9
332	3.99	13
332	2.99	14
332	2.99	14
332	2.99	14
332	2.99	14
332	2.99	14
332	1.99	19
332	1.99	19
332	0.99	21
332	0.99	21
332	0.99	21
332	0.99	21
332	0.99	21
332	0.99	21
333	10.99	1
333	6.99	2
333	6.99	2
333	4.99	4
333	4.99	4
333	4.99	4
333	4.99	4
333	4.99	4
333	4.99	4
333	4.99	4
333	4.99	4
333	4.99	4
333	3.99	13
333	2.99	14
333	2.99	14
333	2.99	14
333	1.99	17
333	0.99	18
333	0.99	18
333	0.99	18
333	0.99	18
333	0.99	18
334	7.99	1
334	7.99	1
334	7.99	1
334	6.99	4
334	5.99	5
334	5.99	5
334	4.99	7
334	4.99	7
334	4.99	7
334	4.99	7
334	4.99	7
334	4.99	7
334	4.99	7
334	4.99	7
334	3.99	15
334	3.99	15
334	2.99	17
334	2.99	17
334	2.99	17
334	2.99	17
334	1.99	21
334	0.99	22
334	0.99	22
334	0.99	22
334	0.99	22
335	8.99	1
335	7.99	2
335	5.99	3
335	4.99	4
335	4.99	4
335	4.99	4
335	4.99	4
335	4.99	4
335	3.99	9
335	2.99	10
335	2.99	10
335	2.99	10
335	2.99	10
335	1.99	14
335	0.99	15
335	0.99	15
335	0.99	15
335	0.99	15
335	0.99	15
335	0.99	15
335	0.99	15
335	0.99	15
336	10.99	1
336	8.99	2
336	8.99	2
336	6.99	4
336	6.99	4
336	5.99	6
336	4.99	7
336	4.99	7
336	4.99	7
336	4.99	7
336	3.99	11
336	2.99	12
336	2.99	12
336	2.99	12
336	2.99	12
336	2.99	12
336	0.99	17
336	0.99	17
336	0.99	17
336	0.99	17
336	0.99	17
336	0.99	17
337	8.99	1
337	7.99	2
337	6.99	3
337	6.99	3
337	6.99	3
337	5.99	6
337	5.99	6
337	5.99	6
337	4.99	9
337	4.99	9
337	4.99	9
337	4.99	9
337	4.99	9
337	4.99	9
337	4.99	9
337	3.99	16
337	3.99	16
337	2.99	18
337	2.99	18
337	2.99	18
337	0.99	21
337	0.99	21
337	0.99	21
337	0.99	21
338	7.99	1
338	6.99	2
338	5.99	3
338	5.99	3
338	4.99	5
338	4.99	5
338	4.99	5
338	4.99	5
338	4.99	5
338	3.99	10
338	3.99	10
338	2.99	12
338	2.99	12
338	2.99	12
338	2.99	12
338	2.99	12
338	0.99	17
338	0.99	17
338	0.99	17
338	0.99	17
339	7.99	1
339	6.99	2
339	5.99	3
339	5.99	3
339	5.99	3
339	4.99	6
339	4.99	6
339	4.99	6
339	4.99	6
339	4.99	6
339	3.99	11
339	3.99	11
339	3.99	11
339	3.99	11
339	3.99	11
339	3.99	11
339	2.99	17
339	2.99	17
339	2.99	17
339	0.99	20
339	0.99	20
339	0.99	20
339	0.99	20
339	0.99	20
340	9.99	1
340	8.99	2
340	4.99	3
340	4.99	3
340	4.99	3
340	4.99	3
340	4.99	3
340	4.99	3
340	3.99	9
340	2.99	10
340	2.99	10
340	2.99	10
340	2.99	10
340	2.99	10
340	2.99	10
340	2.99	10
340	2.99	10
340	1.99	18
340	0.99	19
340	0.99	19
340	0.99	19
340	0.99	19
340	0.99	19
341	9.99	1
341	8.99	2
341	7.99	3
341	7.99	3
341	7.99	3
341	6.99	6
341	6.99	6
341	5.99	8
341	4.99	9
341	4.99	9
341	4.99	9
341	4.99	9
341	2.99	13
341	2.99	13
341	2.99	13
341	2.99	13
341	2.99	13
341	1.99	18
341	0.99	19
341	0.99	19
341	0.99	19
341	0.99	19
342	8.99	1
342	8.99	1
342	7.99	3
342	6.99	4
342	5.99	5
342	5.99	5
342	5.99	5
342	4.99	8
342	4.99	8
342	4.99	8
342	4.99	8
342	4.99	8
342	4.99	8
342	4.99	8
342	4.99	8
342	4.99	8
342	3.99	17
342	2.99	18
342	2.99	18
342	2.99	18
342	2.99	18
342	2.99	18
342	2.99	18
342	2.99	18
342	2.99	18
342	0.99	26
342	0.99	26
342	0.99	26
342	0.99	26
342	0.99	26
342	0.99	26
342	0.99	26
343	9.99	1
343	8.99	2
343	7.99	3
343	6.99	4
343	6.99	4
343	6.99	4
343	5.99	7
343	5.99	7
343	5.99	7
343	5.99	7
343	4.99	11
343	4.99	11
343	4.99	11
343	3.99	14
343	3.99	14
343	2.99	16
343	2.99	16
343	0.99	18
343	0.99	18
343	0.99	18
343	0.99	18
343	0.99	18
343	0.99	18
344	5.99	1
344	5.99	1
344	5.99	1
344	5.99	1
344	4.99	5
344	4.99	5
344	4.99	5
344	4.99	5
344	3.99	9
344	3.99	9
344	3.99	9
344	2.99	12
344	2.99	12
344	0.99	14
344	0.99	14
344	0.99	14
345	10.99	1
345	8.99	2
345	8.99	2
345	7.99	4
345	6.99	5
345	4.99	6
345	4.99	6
345	4.99	6
345	4.99	6
345	4.99	6
345	4.99	6
345	4.99	6
345	4.99	6
345	3.99	14
345	2.99	15
345	2.99	15
345	2.99	15
345	2.99	15
345	2.99	15
345	0.99	20
345	0.99	20
346	8.99	1
346	8.99	1
346	8.99	1
346	8.99	1
346	6.99	5
346	6.99	5
346	5.99	7
346	5.99	7
346	5.99	7
346	5.99	7
346	5.99	7
346	4.99	12
346	4.99	12
346	4.99	12
346	4.99	12
346	4.99	12
346	4.99	12
346	4.99	12
346	4.99	12
346	3.99	20
346	2.99	21
346	2.99	21
346	2.99	21
346	2.99	21
346	2.99	21
346	2.99	21
346	0.99	27
346	0.99	27
346	0.99	27
346	0.99	27
347	10.99	1
347	8.99	2
347	8.99	2
347	8.99	2
347	7.99	5
347	6.99	6
347	5.99	7
347	5.99	7
347	4.99	9
347	4.99	9
347	4.99	9
347	4.99	9
347	4.99	9
347	4.99	9
347	4.99	9
347	4.99	9
347	4.99	9
347	4.99	9
347	3.99	19
347	2.99	20
347	2.99	20
347	2.99	20
347	2.99	20
347	2.99	20
347	2.99	20
347	1.99	26
347	0.99	27
347	0.99	27
347	0.99	27
347	0.99	27
348	9.99	1
348	8.99	2
348	8.99	2
348	7.99	4
348	7.99	4
348	6.99	6
348	5.99	7
348	5.99	7
348	4.99	9
348	4.99	9
348	4.99	9
348	4.99	9
348	4.99	9
348	4.99	9
348	4.99	9
348	4.99	9
348	3.99	17
348	2.99	18
348	2.99	18
348	2.99	18
348	2.99	18
348	2.99	18
348	2.99	18
348	2.99	18
348	2.99	18
348	2.99	18
348	2.99	18
348	1.99	28
348	0.99	29
348	0.99	29
348	0.99	29
348	0.99	29
348	0.99	29
348	0.99	29
349	8.99	1
349	8.99	1
349	6.99	3
349	6.99	3
349	6.99	3
349	6.99	3
349	5.99	7
349	5.99	7
349	5.99	7
349	4.99	10
349	4.99	10
349	4.99	10
349	4.99	10
349	4.99	10
349	4.99	10
349	4.99	10
349	4.99	10
349	4.99	10
349	3.99	19
349	3.99	19
349	2.99	21
349	2.99	21
349	2.99	21
349	2.99	21
349	1.99	25
349	0.99	26
349	0.99	26
349	0.99	26
350	6.99	1
350	6.99	1
350	6.99	1
350	5.99	4
350	4.99	5
350	3.99	6
350	3.99	6
350	2.99	8
350	2.99	8
350	2.99	8
350	2.99	8
350	1.99	12
350	1.99	12
350	0.99	14
350	0.99	14
350	0.99	14
350	0.99	14
350	0.99	14
350	0.99	14
350	0.99	14
350	0.99	14
351	7.99	1
351	6.99	2
351	5.99	3
351	5.99	3
351	5.99	3
351	4.99	6
351	4.99	6
351	4.99	6
351	4.99	6
351	4.99	6
351	3.99	11
351	3.99	11
351	2.99	13
351	2.99	13
351	2.99	13
351	2.99	13
351	2.99	13
351	1.99	18
351	0.99	19
351	0.99	19
351	0.99	19
351	0.99	19
351	0.99	19
352	7.99	1
352	6.99	2
352	6.99	2
352	5.99	4
352	5.99	4
352	5.99	4
352	5.99	4
352	4.99	8
352	4.99	8
352	4.99	8
352	4.99	8
352	4.99	8
352	4.99	8
352	4.99	8
352	2.99	15
352	2.99	15
352	2.99	15
352	2.99	15
352	0.99	19
352	0.99	19
352	0.99	19
352	0.99	19
353	7.99	1
353	6.99	2
353	5.99	3
353	5.99	3
353	4.99	5
353	4.99	5
353	4.99	5
353	3.99	8
353	3.99	8
353	2.99	10
353	2.99	10
353	2.99	10
353	1.99	13
353	1.99	13
353	0.99	15
353	0.99	15
353	0.99	15
354	8.99	1
354	7.98	2
354	6.99	3
354	6.99	3
354	6.99	3
354	5.99	6
354	5.99	6
354	5.99	6
354	4.99	9
354	4.99	9
354	4.99	9
354	4.99	9
354	4.99	9
354	4.99	9
354	4.99	9
354	3.99	16
354	3.99	16
354	2.99	18
354	2.99	18
354	2.99	18
354	2.99	18
354	2.99	18
354	2.99	18
354	0.99	24
354	0.99	24
354	0.99	24
354	0.99	24
354	0.99	24
354	0.99	24
354	0.99	24
354	0.99	24
354	0.99	24
354	0.00	33
355	6.99	1
355	6.99	1
355	5.99	3
355	5.99	3
355	5.99	3
355	4.99	6
355	4.99	6
355	4.99	6
355	3.99	9
355	2.99	10
355	2.99	10
355	2.99	10
355	1.99	13
355	1.99	13
355	0.99	15
355	0.99	15
355	0.99	15
355	0.99	15
355	0.99	15
356	6.99	1
356	6.99	1
356	6.99	1
356	5.99	4
356	5.99	4
356	5.99	4
356	4.99	7
356	4.99	7
356	4.99	7
356	4.99	7
356	4.99	7
356	4.99	7
356	4.99	7
356	4.99	7
356	3.99	15
356	3.99	15
356	3.99	15
356	3.99	15
356	2.99	19
356	2.99	19
356	2.99	19
356	2.99	19
356	2.99	19
356	1.99	24
356	0.99	25
356	0.99	25
356	0.99	25
356	0.99	25
356	0.99	25
357	8.99	1
357	6.99	2
357	6.99	2
357	5.99	4
357	5.99	4
357	4.99	6
357	3.99	7
357	3.99	7
357	2.99	9
357	2.99	9
357	2.99	9
357	2.99	9
357	2.99	9
357	2.99	9
357	2.99	9
357	2.99	9
357	1.99	17
357	1.99	17
357	0.99	19
357	0.99	19
357	0.99	19
357	0.99	19
357	0.99	19
358	7.99	1
358	6.99	2
358	5.99	3
358	5.99	3
358	5.99	3
358	4.99	6
358	4.99	6
358	2.99	8
358	2.99	8
358	2.99	8
358	2.99	8
358	2.99	8
358	2.99	8
358	2.99	8
358	2.99	8
358	2.99	8
358	2.99	8
358	0.99	18
358	0.99	18
358	0.99	18
359	9.99	1
359	7.99	2
359	5.99	3
359	5.99	3
359	4.99	5
359	4.99	5
359	4.99	5
359	4.99	5
359	4.99	5
359	4.99	5
359	4.99	5
359	2.99	12
359	2.99	12
359	2.99	12
359	1.99	15
359	1.99	15
359	1.99	15
359	1.99	15
359	0.99	19
359	0.99	19
359	0.99	19
359	0.99	19
360	9.99	1
360	7.99	2
360	7.99	2
360	6.99	4
360	6.99	4
360	6.99	4
360	6.99	4
360	5.99	8
360	5.99	8
360	5.99	8
360	4.99	11
360	4.99	11
360	4.99	11
360	4.99	11
360	4.99	11
360	4.99	11
360	3.99	17
360	3.99	17
360	3.99	17
360	3.99	17
360	2.99	21
360	2.99	21
360	2.99	21
360	2.99	21
360	2.99	21
360	2.99	21
360	2.99	21
360	1.99	28
360	0.99	29
360	0.99	29
360	0.99	29
360	0.99	29
361	6.99	1
361	5.99	2
361	5.99	2
361	5.99	2
361	4.99	5
361	4.99	5
361	4.99	5
361	4.99	5
361	3.99	9
361	3.98	10
361	2.99	11
361	2.99	11
361	2.99	11
361	2.99	11
361	2.99	11
361	2.99	11
361	2.99	11
361	2.99	11
361	1.99	19
361	1.99	19
361	1.99	19
361	0.99	22
361	0.99	22
361	0.99	22
361	0.99	22
361	0.99	22
361	0.99	22
361	0.99	22
361	0.00	29
362	11.99	1
362	8.99	2
362	6.99	3
362	6.99	3
362	6.99	3
362	5.99	6
362	5.99	6
362	4.99	8
362	4.99	8
362	4.99	8
362	4.99	8
362	4.99	8
362	4.99	8
362	4.99	8
362	4.99	8
362	4.99	8
362	3.99	17
362	2.99	18
362	2.99	18
362	2.99	18
362	2.99	18
362	2.99	18
362	2.99	18
362	2.99	18
362	2.99	18
362	2.99	18
362	2.99	18
362	2.99	18
362	1.99	29
362	1.99	29
362	0.99	31
363	9.99	1
363	8.99	2
363	6.99	3
363	6.99	3
363	5.99	5
363	5.99	5
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	4.99	7
363	3.99	20
363	3.99	20
363	3.99	20
363	2.99	23
363	2.99	23
363	2.99	23
363	2.99	23
363	2.99	23
363	2.99	23
364	10.99	1
364	5.99	2
364	4.99	3
364	4.99	3
364	4.99	3
364	4.99	3
364	4.99	3
364	4.99	3
364	4.99	3
364	4.99	3
364	4.99	3
364	4.99	3
364	3.99	13
364	3.99	13
364	2.99	15
364	2.99	15
364	2.99	15
364	1.99	18
364	0.99	19
364	0.99	19
364	0.99	19
364	0.99	19
365	8.99	1
365	7.99	2
365	6.99	3
365	6.99	3
365	4.99	5
365	4.99	5
365	4.99	5
365	4.99	5
365	4.99	5
365	4.99	5
365	4.99	5
365	3.99	12
365	2.99	13
365	2.99	13
365	2.99	13
365	2.99	13
365	2.99	13
365	2.99	13
365	1.99	19
365	1.99	19
365	0.99	21
366	6.99	1
366	6.99	1
366	6.99	1
366	6.99	1
366	6.99	1
366	5.99	6
366	5.99	6
366	5.99	6
366	4.99	9
366	4.99	9
366	4.99	9
366	4.99	9
366	4.99	9
366	4.99	9
366	4.99	9
366	4.99	9
366	4.99	9
366	4.99	9
366	2.99	19
366	2.99	19
366	2.99	19
366	2.99	19
366	2.99	19
366	2.99	19
366	2.99	19
366	2.99	19
366	2.99	19
366	2.99	19
366	2.99	19
366	1.99	30
366	1.99	30
366	1.99	30
366	0.99	33
366	0.99	33
366	0.99	33
366	0.99	33
367	10.99	1
367	8.99	2
367	8.99	2
367	6.99	4
367	6.99	4
367	5.99	6
367	4.99	7
367	4.99	7
367	4.99	7
367	4.99	7
367	4.99	7
367	4.99	7
367	4.99	7
367	3.99	14
367	2.99	15
367	2.99	15
367	0.99	17
367	0.99	17
367	0.99	17
367	0.99	17
368	9.99	1
368	8.99	2
368	8.99	2
368	8.99	2
368	7.99	5
368	7.99	5
368	6.99	7
368	5.99	8
368	5.99	8
368	4.99	10
368	4.99	10
368	4.99	10
368	4.99	10
368	4.99	10
368	4.99	10
368	4.99	10
368	4.99	10
368	2.99	18
368	2.99	18
368	2.99	18
368	2.99	18
368	2.99	18
368	2.99	18
368	1.99	24
368	1.99	24
368	0.99	26
368	0.99	26
368	0.99	26
368	0.99	26
368	0.99	26
368	0.99	26
369	7.99	1
369	6.99	2
369	5.99	3
369	4.99	4
369	4.99	4
369	4.99	4
369	4.99	4
369	3.99	8
369	2.99	9
369	2.99	9
369	2.99	9
369	2.99	9
369	2.99	9
369	1.99	14
369	1.99	14
369	0.99	16
369	0.99	16
369	0.99	16
369	0.99	16
369	0.99	16
369	0.99	16
370	7.99	1
370	7.99	1
370	6.99	3
370	6.99	3
370	5.99	5
370	4.99	6
370	4.99	6
370	4.99	6
370	3.99	9
370	3.99	9
370	2.99	11
370	1.99	12
370	0.99	13
370	0.99	13
370	0.99	13
370	0.99	13
370	0.99	13
370	0.99	13
370	0.99	13
371	10.99	1
371	9.99	2
371	8.99	3
371	8.99	3
371	7.99	5
371	6.99	6
371	5.99	7
371	4.99	8
371	4.99	8
371	4.99	8
371	4.99	8
371	4.99	8
371	3.99	13
371	3.99	13
371	3.99	13
371	2.99	16
371	2.99	16
371	2.99	16
371	2.99	16
371	2.99	16
371	1.99	21
371	1.99	21
371	1.99	21
371	0.99	24
371	0.99	24
371	0.99	24
371	0.99	24
371	0.99	24
371	0.99	24
372	10.99	1
372	9.99	2
372	8.99	3
372	8.99	3
372	7.99	5
372	7.99	5
372	6.99	7
372	5.99	8
372	5.99	8
372	4.99	10
372	4.99	10
372	4.99	10
372	4.99	10
372	4.99	10
372	4.99	10
372	4.99	10
372	4.99	10
372	3.99	18
372	3.99	18
372	3.99	18
372	2.99	21
372	2.99	21
372	2.99	21
372	2.99	21
372	2.99	21
372	2.99	21
372	2.99	21
372	1.99	28
372	0.99	29
372	0.99	29
372	0.99	29
372	0.99	29
373	8.99	1
373	7.99	2
373	7.99	2
373	7.99	2
373	7.99	2
373	6.99	6
373	6.99	6
373	6.99	6
373	5.99	9
373	5.99	9
373	5.99	9
373	5.99	9
373	4.99	13
373	4.99	13
373	4.99	13
373	4.99	13
373	4.99	13
373	3.99	18
373	3.99	18
373	3.99	18
373	3.99	18
373	3.99	18
373	3.99	18
373	3.99	18
373	2.99	25
373	2.99	25
373	2.99	25
373	2.99	25
373	0.99	29
373	0.99	29
373	0.99	29
373	0.99	29
373	0.99	29
373	0.99	29
374	8.99	1
374	7.99	2
374	6.99	3
374	6.99	3
374	6.99	3
374	5.99	6
374	4.99	7
374	4.99	7
374	4.99	7
374	4.99	7
374	3.99	11
374	2.99	12
374	2.99	12
374	2.99	12
374	2.99	12
374	2.99	12
374	2.99	12
374	2.99	12
374	1.99	19
374	1.99	19
374	1.99	19
374	0.99	22
374	0.99	22
374	0.99	22
374	0.99	22
375	9.99	1
375	6.99	2
375	6.99	2
375	5.99	4
375	5.99	4
375	5.99	4
375	4.99	7
375	4.99	7
375	4.99	7
375	4.99	7
375	4.99	7
375	4.99	7
375	2.99	13
375	2.99	13
375	2.99	13
375	2.99	13
375	1.99	17
375	0.99	18
375	0.99	18
375	0.99	18
376	8.99	1
376	8.99	1
376	6.99	3
376	5.99	4
376	5.99	4
376	4.99	6
376	4.99	6
376	4.99	6
376	4.99	6
376	4.99	6
376	4.99	6
376	4.99	6
376	4.99	6
376	3.99	14
376	3.99	14
376	3.99	14
376	2.99	17
376	2.99	17
